156.20487679304566,148.48618310207405,137.84028254838447,172.3813638064961,177.74697144090953,178.66627164238602,168.14482995702636,24.387059714647858,170.3212014554685,145.4630010310593,37.591674221054404,168.47974327698824,130.24877008805214,45.76819244540699,162.31662992471885,korea_1
158.85458343997573,148.65649133013716,143.29160527555112,173.19981966055622,179.5023364773164,177.97892914300425,171.8868040822979,17.19919776291654,175.22575294939546,151.6483233933034,28.99806306540991,174.2804293036386,136.54789446858615,37.61879056165837,169.9405052137645,korea_1
160.88987933593143,142.65474715693585,155.18800184754227,173.6381535636895,176.46924526181851,176.19136831851378,164.9741674487343,8.0583963804076,178.10227213332817,172.40883802520378,4.926195814115056,178.61814503953593,162.72458585186135,11.257718845154972,177.39817371521238,korea_1
154.94255154889757,155.6436747152,152.45734484725276,176.8758969975661,175.38986577880644,178.3892955365542,142.8164855291017,52.24274129909893,167.5164636558312,105.27036056934503,79.1886136103149,166.24224891595716,102.08982989703586,80.74097817466473,163.24809823914853,korea_1
158.474908034292,177.65744633484027,159.53083172713428,162.1724348819271,178.94679317364543,177.95157832746733,111.24785092996069,81.34223456155496,136.29425961337535,105.3133501447443,84.886998962376,130.65721420729784,117.0071016365076,87.05723221494094,133.18526481437758,korea_1
156.58049759291447,158.37125103663973,150.97309406088675,161.05987858307122,178.5478765961842,179.82994544211917,167.02034852227914,15.355800257736291,166.07654630370436,172.54051082273585,1.2638147753948894,175.90213822332842,151.14434078338365,16.88433618825062,168.62370476851794,korea_1
138.82708789518173,159.27814487528553,149.6253633862368,174.66626039319942,174.1949682127791,179.2758782107445,132.31668063317807,77.53449882000139,150.44892884564567,117.52128736690292,88.4247951953675,149.7775547709882,109.89518604252437,95.47009053568742,148.97323542192677,korea_1
161.19991629337514,153.07875249317212,177.04660543828183,166.43359758540876,177.32430513000023,177.8688137333777,143.86990052433796,32.654023972295924,172.93613446560988,149.68802782211682,30.51364087497436,172.67222565915696,171.62230816177623,16.373612384661676,171.66138185393228,korea_1
162.91551760196182,150.70174226905337,169.2513412268327,168.9621260586174,173.81154711311396,176.25154441480055,140.97412410782093,36.074675887359454,170.3794412934919,146.88547050006545,28.54767539027661,171.0621045416898,162.708250788155,20.953791623918246,170.54971383835172,korea_1
156.64301492663873,148.28913949892183,161.64443210568888,171.82902568275068,179.0067175857604,178.64622678058808,176.8737476643486,20.468918630788266,170.73383327771717,169.3662214350994,29.33942944480343,165.84314914261503,156.4283150333667,44.976036431981115,156.3006774156963,korea_1
158.61947458794103,137.98119176412476,139.5446477127057,178.69583366268603,177.91929053334863,174.41954513358084,160.34692206896398,28.843863415809874,159.00123303596038,128.17265645818642,57.04304705327203,143.85363388586316,109.81295812911749,70.56075063569074,135.16488163415747,korea_1
155.92529251587624,124.14734284293921,153.87360693330695,179.2230202352959,177.99476729291578,175.47655354848752,166.99383457644316,2.258647006825489,178.04356653373964,176.83956857279466,9.194634193359141,175.56975608708683,149.25641028621962,36.09694442704797,172.78468674897073,korea_1
157.6091176503401,125.70107354388982,159.7657780629738,179.77308292044623,178.96912143141503,177.87209558608475,157.09156386649647,15.858613485713649,169.80553131711525,147.9995489654988,24.03462838087453,164.3360637381706,170.384097495786,7.077377981363306,170.31545120621783,korea_1
